age;race;marital-status;education;occupation;salary-class
19;White;Never-married;HS-grad;Farming-fishing;<=50K
60;Asian-Pac-Islander;Married-civ-spouse;Some-college;Other-service;<=50K
45;White;Never-married;9th;Other-service;<=50K
21;White;Never-married;Some-college;Tech-support;<=50K
42;White;Divorced;HS-grad;Transport-moving;<=50K
38;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
19;Black;Never-married;HS-grad;Exec-managerial;<=50K
23;White;Never-married;Some-college;Adm-clerical;<=50K
24;White;Never-married;Some-college;Handlers-cleaners;<=50K
30;White;Divorced;Assoc-acdm;Sales;<=50K
62;White;Married-civ-spouse;Some-college;Exec-managerial;<=50K
26;White;Never-married;Prof-school;Prof-specialty;<=50K
33;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
35;White;Divorced;Bachelors;Prof-specialty;<=50K
33;White;Divorced;HS-grad;Sales;<=50K
45;White;Divorced;HS-grad;Sales;<=50K
24;White;Never-married;HS-grad;Exec-managerial;<=50K
50;Black;Divorced;Some-college;Adm-clerical;<=50K
58;White;Divorced;7th-8th;Machine-op-inspct;<=50K
39;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
32;White;Divorced;HS-grad;Craft-repair;<=50K
27;White;Married-civ-spouse;Bachelors;Prof-specialty;<=50K
27;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
20;White;Never-married;Some-college;Other-service;<=50K
64;White;Married-civ-spouse;7th-8th;Craft-repair;<=50K
55;White;Widowed;Masters;Sales;<=50K
46;White;Divorced;HS-grad;Tech-support;<=50K
45;White;Married-civ-spouse;Some-college;Transport-moving;<=50K
26;White;Never-married;HS-grad;Transport-moving;<=50K
36;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
25;White;Never-married;Bachelors;Sales;<=50K
39;White;Married-civ-spouse;Bachelors;Exec-managerial;<=50K
47;Asian-Pac-Islander;Widowed;HS-grad;Priv-house-serv;<=50K
35;White;Married-civ-spouse;Masters;Machine-op-inspct;<=50K
38;White;Married-civ-spouse;HS-grad;Exec-managerial;<=50K
50;White;Married-civ-spouse;11th;Craft-repair;<=50K
36;White;Divorced;HS-grad;Adm-clerical;<=50K
28;White;Never-married;5th-6th;Craft-repair;<=50K
44;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
40;White;Divorced;HS-grad;Protective-serv;<=50K
29;White;Never-married;HS-grad;Farming-fishing;<=50K
33;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
23;White;Never-married;HS-grad;Handlers-cleaners;<=50K
31;Black;Never-married;Assoc-voc;Protective-serv;<=50K
22;Asian-Pac-Islander;Never-married;Some-college;Other-service;<=50K
59;Black;Divorced;HS-grad;Handlers-cleaners;<=50K
32;White;Never-married;Some-college;Craft-repair;<=50K
49;White;Never-married;Some-college;Adm-clerical;<=50K
22;White;Never-married;Some-college;Adm-clerical;<=50K
26;White;Never-married;Some-college;Adm-clerical;<=50K
23;Asian-Pac-Islander;Married-civ-spouse;Some-college;Adm-clerical;<=50K
55;White;Married-civ-spouse;Some-college;Sales;<=50K
44;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
27;White;Never-married;Some-college;Other-service;<=50K
20;Asian-Pac-Islander;Never-married;Some-college;Machine-op-inspct;<=50K
84;White;Widowed;HS-grad;Exec-managerial;<=50K
40;White;Divorced;Some-college;Craft-repair;<=50K
37;White;Never-married;Bachelors;Sales;<=50K
44;White;Divorced;Some-college;Transport-moving;<=50K
47;White;Divorced;Some-college;Exec-managerial;<=50K
62;White;Married-civ-spouse;Some-college;Sales;<=50K
47;White;Never-married;HS-grad;Transport-moving;<=50K
44;Black;Divorced;HS-grad;Craft-repair;<=50K
26;White;Married-civ-spouse;Bachelors;Adm-clerical;<=50K
36;White;Married-civ-spouse;Some-college;Craft-repair;<=50K
52;White;Married-civ-spouse;11th;Other-service;<=50K
33;White;Divorced;Some-college;Adm-clerical;<=50K
33;Black;Married-civ-spouse;HS-grad;Transport-moving;<=50K
25;White;Married-civ-spouse;Bachelors;Exec-managerial;<=50K
62;White;Married-civ-spouse;Bachelors;Machine-op-inspct;<=50K
38;White;Married-civ-spouse;Some-college;Craft-repair;<=50K
46;White;Married-spouse-absent;HS-grad;Farming-fishing;<=50K
38;White;Divorced;HS-grad;Other-service;<=50K
63;White;Married-civ-spouse;7th-8th;Exec-managerial;<=50K
49;White;Married-civ-spouse;Some-college;Machine-op-inspct;<=50K
17;White;Never-married;11th;Adm-clerical;<=50K
33;White;Never-married;HS-grad;Other-service;<=50K
70;White;Widowed;HS-grad;Other-service;<=50K
19;White;Never-married;Some-college;Other-service;<=50K
61;White;Married-civ-spouse;Some-college;Sales;<=50K
29;White;Separated;10th;Farming-fishing;<=50K
40;White;Divorced;Some-college;Transport-moving;<=50K
24;White;Never-married;HS-grad;Sales;<=50K
29;White;Married-civ-spouse;Some-college;Craft-repair;<=50K
61;Black;Married-civ-spouse;HS-grad;Other-service;<=50K
48;White;Divorced;11th;Other-service;<=50K
19;White;Never-married;Some-college;Handlers-cleaners;<=50K
30;White;Never-married;Some-college;Machine-op-inspct;<=50K
24;White;Never-married;Some-college;Other-service;<=50K
39;White;Never-married;Masters;Prof-specialty;<=50K
46;White;Divorced;Some-college;Exec-managerial;<=50K
27;White;Never-married;Bachelors;Prof-specialty;<=50K
25;White;Never-married;Masters;Prof-specialty;<=50K
31;White;Never-married;11th;Craft-repair;<=50K
58;White;Divorced;Bachelors;Transport-moving;<=50K
40;White;Widowed;HS-grad;Other-service;<=50K
31;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
33;Asian-Pac-Islander;Separated;HS-grad;Other-service;<=50K
49;White;Married-civ-spouse;Assoc-acdm;Sales;<=50K
24;White;Never-married;Assoc-voc;Tech-support;<=50K
46;White;Never-married;HS-grad;Craft-repair;<=50K
20;White;Never-married;Some-college;Sales;<=50K
43;White;Married-civ-spouse;Some-college;Adm-clerical;<=50K
48;Asian-Pac-Islander;Married-civ-spouse;Masters;Sales;<=50K
41;White;Married-civ-spouse;Some-college;Transport-moving;<=50K
27;White;Separated;Some-college;Other-service;<=50K
52;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
52;White;Divorced;Some-college;Exec-managerial;<=50K
19;Black;Never-married;HS-grad;Other-service;<=50K
39;White;Divorced;Some-college;Prof-specialty;<=50K
47;White;Divorced;Some-college;Other-service;<=50K
27;Other;Divorced;HS-grad;Craft-repair;<=50K
48;White;Divorced;Some-college;Craft-repair;<=50K
50;White;Separated;HS-grad;Other-service;<=50K
60;White;Married-civ-spouse;Some-college;Transport-moving;<=50K
47;Black;Divorced;HS-grad;Other-service;<=50K
40;Asian-Pac-Islander;Married-civ-spouse;HS-grad;Craft-repair;<=50K
37;White;Never-married;HS-grad;Handlers-cleaners;<=50K
41;White;Never-married;Masters;Prof-specialty;<=50K
38;Asian-Pac-Islander;Married-civ-spouse;HS-grad;Adm-clerical;<=50K
46;Other;Separated;Assoc-voc;Tech-support;<=50K
21;White;Never-married;Some-college;Adm-clerical;<=50K
44;White;Separated;Masters;Sales;<=50K
42;White;Divorced;Some-college;Craft-repair;<=50K
32;White;Never-married;Bachelors;Prof-specialty;<=50K
24;White;Married-civ-spouse;Bachelors;Other-service;<=50K
26;White;Married-civ-spouse;Some-college;Sales;<=50K
36;Black;Never-married;Bachelors;Sales;<=50K
49;White;Never-married;11th;Other-service;<=50K
73;Asian-Pac-Islander;Divorced;7th-8th;Other-service;<=50K
34;White;Married-civ-spouse;11th;Handlers-cleaners;<=50K
22;White;Never-married;Bachelors;Adm-clerical;<=50K
49;White;Never-married;Some-college;Other-service;<=50K
25;Black;Never-married;11th;Other-service;<=50K
39;White;Married-civ-spouse;9th;Transport-moving;<=50K
19;White;Never-married;11th;Craft-repair;<=50K
24;White;Married-civ-spouse;10th;Machine-op-inspct;<=50K
34;White;Divorced;HS-grad;Adm-clerical;<=50K
21;White;Never-married;HS-grad;Machine-op-inspct;<=50K
43;White;Divorced;Masters;Other-service;<=50K
39;Black;Divorced;Some-college;Adm-clerical;<=50K
33;Black;Never-married;Assoc-acdm;Other-service;<=50K
19;White;Never-married;Some-college;Other-service;<=50K
17;White;Never-married;10th;Sales;<=50K
43;White;Married-civ-spouse;Some-college;Farming-fishing;<=50K
62;White;Widowed;HS-grad;Adm-clerical;<=50K
47;Black;Divorced;HS-grad;Adm-clerical;<=50K
30;Black;Never-married;Some-college;Other-service;<=50K
53;White;Separated;HS-grad;Sales;<=50K
24;Black;Separated;HS-grad;Machine-op-inspct;<=50K
41;White;Married-civ-spouse;Some-college;Handlers-cleaners;<=50K
58;Black;Divorced;5th-6th;Other-service;<=50K
27;White;Divorced;HS-grad;Adm-clerical;<=50K
63;White;Divorced;HS-grad;Adm-clerical;<=50K
50;White;Divorced;Some-college;Other-service;<=50K
29;White;Never-married;Some-college;Exec-managerial;<=50K
41;White;Married-civ-spouse;Some-college;Sales;<=50K
55;White;Married-civ-spouse;HS-grad;Other-service;<=50K
36;White;Never-married;HS-grad;Transport-moving;<=50K
23;White;Never-married;HS-grad;Adm-clerical;<=50K
58;White;Divorced;Some-college;Craft-repair;<=50K
25;Black;Never-married;11th;Adm-clerical;<=50K
40;White;Married-civ-spouse;HS-grad;Sales;<=50K
38;White;Never-married;Assoc-voc;Prof-specialty;<=50K
19;White;Never-married;Some-college;Other-service;<=50K
55;White;Never-married;10th;Other-service;<=50K
28;White;Never-married;Bachelors;Adm-clerical;<=50K
53;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
60;White;Divorced;Some-college;Prof-specialty;<=50K
32;White;Divorced;Some-college;Adm-clerical;<=50K
34;White;Married-civ-spouse;HS-grad;Sales;<=50K
21;White;Never-married;Some-college;Other-service;<=50K
24;Black;Never-married;Bachelors;Adm-clerical;<=50K
53;Black;Divorced;Assoc-voc;Adm-clerical;<=50K
34;White;Married-spouse-absent;Bachelors;Prof-specialty;<=50K
41;White;Married-civ-spouse;5th-6th;Farming-fishing;<=50K
21;White;Never-married;HS-grad;Other-service;<=50K
31;White;Never-married;HS-grad;Protective-serv;<=50K
38;White;Married-civ-spouse;HS-grad;Handlers-cleaners;<=50K
62;White;Never-married;Bachelors;Farming-fishing;<=50K
51;Amer-Indian-Eskimo;Widowed;7th-8th;Machine-op-inspct;<=50K
30;Black;Never-married;HS-grad;Sales;<=50K
24;White;Married-civ-spouse;Bachelors;Machine-op-inspct;<=50K
36;White;Divorced;HS-grad;Craft-repair;<=50K
57;White;Married-civ-spouse;10th;Craft-repair;<=50K
33;White;Married-civ-spouse;Doctorate;Prof-specialty;<=50K
42;White;Never-married;Some-college;Sales;<=50K
62;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
64;White;Married-civ-spouse;Some-college;Sales;<=50K
18;White;Never-married;Some-college;Sales;<=50K
43;White;Married-spouse-absent;5th-6th;Farming-fishing;<=50K
62;White;Widowed;7th-8th;Other-service;<=50K
29;White;Married-civ-spouse;Assoc-acdm;Prof-specialty;<=50K
34;White;Married-civ-spouse;Bachelors;Exec-managerial;<=50K
25;White;Never-married;Bachelors;Adm-clerical;<=50K
47;White;Divorced;Some-college;Transport-moving;<=50K
17;White;Never-married;10th;Other-service;<=50K
41;White;Divorced;Bachelors;Prof-specialty;<=50K
19;White;Never-married;Some-college;Sales;<=50K
57;Other;Married-civ-spouse;1st-4th;Other-service;<=50K
25;Black;Never-married;HS-grad;Adm-clerical;<=50K
29;White;Married-civ-spouse;Assoc-voc;Machine-op-inspct;<=50K
32;White;Never-married;Some-college;Sales;<=50K
52;White;Never-married;12th;Machine-op-inspct;<=50K
41;White;Never-married;HS-grad;Machine-op-inspct;<=50K
29;White;Married-spouse-absent;HS-grad;Machine-op-inspct;<=50K
23;White;Never-married;Masters;Prof-specialty;<=50K
31;White;Married-civ-spouse;11th;Craft-repair;<=50K
40;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
19;White;Never-married;HS-grad;Adm-clerical;<=50K
21;White;Never-married;Some-college;Transport-moving;<=50K
64;White;Married-civ-spouse;HS-grad;Adm-clerical;<=50K
37;White;Never-married;Assoc-voc;Adm-clerical;<=50K
22;Asian-Pac-Islander;Never-married;10th;Transport-moving;<=50K
29;Asian-Pac-Islander;Married-civ-spouse;HS-grad;Sales;<=50K
37;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
29;White;Never-married;Bachelors;Tech-support;<=50K
38;White;Divorced;11th;Machine-op-inspct;<=50K
27;White;Never-married;HS-grad;Craft-repair;<=50K
60;White;Married-civ-spouse;Some-college;Adm-clerical;<=50K
20;White;Never-married;Some-college;Sales;<=50K
37;White;Married-civ-spouse;9th;Transport-moving;<=50K
56;White;Married-civ-spouse;10th;Transport-moving;<=50K
19;White;Separated;Some-college;Sales;<=50K
37;White;Married-civ-spouse;Assoc-voc;Prof-specialty;<=50K
27;White;Never-married;Some-college;Tech-support;<=50K
27;Amer-Indian-Eskimo;Never-married;HS-grad;Sales;<=50K
52;White;Married-civ-spouse;Some-college;Sales;<=50K
45;Black;Separated;HS-grad;Machine-op-inspct;<=50K
28;Amer-Indian-Eskimo;Never-married;Some-college;Craft-repair;<=50K
20;White;Divorced;HS-grad;Adm-clerical;<=50K
28;White;Never-married;Masters;Prof-specialty;<=50K
44;Black;Married-civ-spouse;Assoc-voc;Handlers-cleaners;<=50K
30;White;Married-civ-spouse;Bachelors;Craft-repair;<=50K
26;Black;Never-married;Assoc-acdm;Adm-clerical;<=50K
46;White;Never-married;HS-grad;Sales;<=50K
51;White;Married-civ-spouse;Bachelors;Craft-repair;<=50K
25;White;Never-married;Bachelors;Prof-specialty;<=50K
43;White;Separated;HS-grad;Other-service;<=50K
36;White;Divorced;HS-grad;Craft-repair;<=50K
36;White;Never-married;Some-college;Exec-managerial;<=50K
48;Asian-Pac-Islander;Never-married;Bachelors;Other-service;<=50K
30;White;Divorced;HS-grad;Other-service;<=50K
62;White;Married-civ-spouse;Bachelors;Machine-op-inspct;<=50K
41;White;Divorced;HS-grad;Transport-moving;<=50K
36;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
47;White;Divorced;Masters;Prof-specialty;<=50K
49;White;Divorced;Masters;Prof-specialty;<=50K
52;White;Never-married;Some-college;Exec-managerial;<=50K
26;White;Never-married;HS-grad;Adm-clerical;<=50K
51;White;Never-married;HS-grad;Transport-moving;<=50K
18;White;Never-married;10th;Other-service;<=50K
30;White;Never-married;HS-grad;Handlers-cleaners;<=50K
46;White;Divorced;HS-grad;Machine-op-inspct;<=50K
28;Black;Never-married;HS-grad;Handlers-cleaners;<=50K
49;White;Married-civ-spouse;Bachelors;Sales;<=50K
69;White;Widowed;HS-grad;Adm-clerical;<=50K
78;Asian-Pac-Islander;Widowed;Masters;Craft-repair;<=50K
24;White;Never-married;Bachelors;Prof-specialty;<=50K
29;White;Never-married;Some-college;Adm-clerical;<=50K
17;White;Never-married;10th;Farming-fishing;<=50K
64;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
33;White;Never-married;HS-grad;Exec-managerial;<=50K
32;White;Married-civ-spouse;12th;Craft-repair;<=50K
19;White;Never-married;Some-college;Other-service;<=50K
42;White;Married-civ-spouse;11th;Farming-fishing;<=50K
24;White;Never-married;Bachelors;Sales;<=50K
23;Black;Never-married;HS-grad;Exec-managerial;<=50K
51;White;Never-married;Prof-school;Prof-specialty;<=50K
31;White;Never-married;Bachelors;Tech-support;<=50K
44;White;Married-civ-spouse;5th-6th;Farming-fishing;<=50K
38;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
36;White;Divorced;9th;Adm-clerical;<=50K
29;White;Never-married;1st-4th;Other-service;<=50K
46;White;Divorced;Assoc-acdm;Sales;<=50K
47;White;Married-civ-spouse;HS-grad;Adm-clerical;<=50K
27;White;Never-married;Bachelors;Exec-managerial;<=50K
43;White;Divorced;HS-grad;Machine-op-inspct;<=50K
31;White;Never-married;Some-college;Exec-managerial;<=50K
39;White;Never-married;Bachelors;Sales;<=50K
36;White;Divorced;Some-college;Craft-repair;<=50K
78;White;Never-married;7th-8th;Machine-op-inspct;<=50K
24;White;Married-civ-spouse;Some-college;Craft-repair;<=50K
39;White;Never-married;Some-college;Adm-clerical;<=50K
21;White;Never-married;Assoc-acdm;Sales;<=50K
22;White;Never-married;Some-college;Sales;<=50K
36;White;Divorced;Some-college;Adm-clerical;<=50K
42;Black;Separated;Some-college;Other-service;<=50K
58;White;Married-civ-spouse;Assoc-voc;Craft-repair;<=50K
37;White;Married-civ-spouse;Some-college;Protective-serv;<=50K
39;White;Never-married;HS-grad;Tech-support;<=50K
25;Black;Separated;Some-college;Adm-clerical;<=50K
30;White;Married-civ-spouse;Bachelors;Adm-clerical;<=50K
36;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
23;White;Never-married;HS-grad;Craft-repair;<=50K
51;Black;Married-civ-spouse;Some-college;Adm-clerical;<=50K
55;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
35;White;Never-married;Bachelors;Sales;<=50K
45;White;Married-civ-spouse;Masters;Adm-clerical;<=50K
32;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
39;White;Married-civ-spouse;HS-grad;Exec-managerial;<=50K
47;White;Married-civ-spouse;Some-college;Craft-repair;<=50K
44;Black;Separated;Some-college;Machine-op-inspct;<=50K
40;Black;Divorced;Some-college;Craft-repair;<=50K
17;White;Never-married;10th;Other-service;<=50K
18;White;Never-married;HS-grad;Sales;<=50K
30;White;Married-civ-spouse;Some-college;Exec-managerial;<=50K
66;White;Widowed;HS-grad;Priv-house-serv;<=50K
59;White;Never-married;Bachelors;Craft-repair;<=50K
30;Black;Married-civ-spouse;HS-grad;Adm-clerical;<=50K
50;White;Married-civ-spouse;HS-grad;Farming-fishing;<=50K
24;White;Never-married;HS-grad;Other-service;<=50K
28;Asian-Pac-Islander;Married-civ-spouse;Prof-school;Prof-specialty;<=50K
25;White;Never-married;Assoc-voc;Prof-specialty;<=50K
20;White;Never-married;HS-grad;Transport-moving;<=50K
67;White;Divorced;Assoc-voc;Prof-specialty;<=50K
52;White;Married-civ-spouse;HS-grad;Adm-clerical;<=50K
17;White;Never-married;10th;Other-service;<=50K
35;White;Divorced;Bachelors;Prof-specialty;<=50K
38;Amer-Indian-Eskimo;Never-married;Some-college;Adm-clerical;<=50K
50;White;Divorced;Some-college;Protective-serv;<=50K
18;White;Never-married;10th;Transport-moving;<=50K
67;White;Never-married;Masters;Prof-specialty;<=50K
46;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
60;White;Married-civ-spouse;Bachelors;Farming-fishing;<=50K
29;White;Never-married;HS-grad;Machine-op-inspct;<=50K
30;Black;Never-married;Some-college;Other-service;<=50K
56;Asian-Pac-Islander;Married-civ-spouse;Doctorate;Prof-specialty;<=50K
37;Black;Never-married;Bachelors;Adm-clerical;<=50K
55;White;Divorced;1st-4th;Priv-house-serv;<=50K
24;White;Never-married;HS-grad;Adm-clerical;<=50K
21;White;Never-married;HS-grad;Craft-repair;<=50K
25;Other;Married-civ-spouse;12th;Machine-op-inspct;<=50K
40;White;Never-married;HS-grad;Craft-repair;<=50K
23;White;Separated;Some-college;Sales;<=50K
43;Black;Never-married;Some-college;Transport-moving;<=50K
59;Asian-Pac-Islander;Widowed;10th;Other-service;<=50K
28;White;Never-married;HS-grad;Exec-managerial;<=50K
17;White;Never-married;11th;Adm-clerical;<=50K
22;White;Never-married;5th-6th;Priv-house-serv;<=50K
63;White;Married-spouse-absent;HS-grad;Craft-repair;<=50K
40;Black;Never-married;HS-grad;Adm-clerical;<=50K
35;White;Never-married;HS-grad;Craft-repair;<=50K
43;Asian-Pac-Islander;Married-civ-spouse;Bachelors;Exec-managerial;<=50K
48;White;Divorced;Some-college;Craft-repair;<=50K
56;White;Widowed;Bachelors;Prof-specialty;<=50K
51;White;Married-civ-spouse;HS-grad;Adm-clerical;<=50K
34;White;Never-married;Some-college;Craft-repair;<=50K
34;Other;Separated;Some-college;Machine-op-inspct;<=50K
23;White;Never-married;Some-college;Sales;<=50K
31;Black;Never-married;Bachelors;Protective-serv;<=50K
27;White;Divorced;Some-college;Other-service;<=50K
28;White;Married-civ-spouse;Some-college;Protective-serv;<=50K
52;White;Divorced;7th-8th;Machine-op-inspct;<=50K
31;Black;Married-civ-spouse;HS-grad;Adm-clerical;<=50K
53;White;Divorced;Some-college;Adm-clerical;<=50K
43;White;Divorced;Some-college;Tech-support;<=50K
43;Black;Married-spouse-absent;HS-grad;Farming-fishing;<=50K
37;White;Married-civ-spouse;11th;Other-service;<=50K
26;White;Divorced;HS-grad;Machine-op-inspct;<=50K
